DATE   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   06/09/2017   
HVINS_PXI   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
HVINS_URS   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
HVINS_RRAS   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
HVINS_TOTAL   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.644982   0.644982   0.644982   0.644982   0.644982   0.644982   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   0.650793   
MP_State_ISGS   4059.001933   4049.242531   4062.823598   4072.582999   4083.212311   4144.615836   4144.615836   4077.139764   3982.777273   3963.258469   3943.739666   3924.220863   4029.529534   4010.010731   3999.463515   3912.587957   3819.751431   3816.904316   3964.917899   3968.983477   3968.983477   3965.550618   3965.550618   3965.550618   3831.904097   3983.983258   3983.983258   3987.416117   3987.416117   3976.977207   3976.977207   3909.501135   3840.982745   3823.855728   3847.042807   3813.305157   3800.910593   3800.910593   3857.641076   3924.132620   3924.132620   3897.030733   3829.577147   3819.940920   3819.940920   3819.940920   3736.105748   3734.774388   3768.501181   3819.940920   3819.940920   3819.940920   3819.940920   3819.940920   3818.025251   3818.025251   3818.025251   3818.025251   3818.025251   3818.025251   3818.025251   3818.025251   3818.025251   3818.025251   3750.549952   3730.939375   3730.939375   3730.939375   3730.939375   3730.939375   3730.939375   3730.939375   3708.015605   3708.015605   3708.015605   3708.015605   3942.026795   3942.990734   3942.990734   3942.990734   3971.134793   3971.134793   3971.134793   3971.134793   3971.134793   3971.134793   3971.134793   3971.134793   3998.248617   3998.248617   3998.248617   3998.248617   3998.248617   3998.248617   3998.248617   3998.248617   
MP_State_MTOA   101.349821   118.850899   119.877499   119.877499   119.877499   119.877499   114.734724   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   113.708124   119.877499   111.645148   113.708124   109.582172   119.877499   119.877499   118.850899   119.877499   119.877499   111.645148   112.671748   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   114.734724   114.734724   119.877499   119.877499   119.877499   117.824300   105.465996   107.528973   111.645148   103.412797   109.582172   98.260245   111.645148   107.528973   111.645148   118.850899   101.349821   99.286845   105.465996   112.671748   116.797700   119.877499   110.618548   103.412797   114.734724   112.671748   119.877499   116.797700   117.824300   119.877499   110.618548   114.734724   110.618548   105.465996   109.582172   119.877499   119.877499   119.877499   118.850899   118.850899   111.645148   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   119.877499   117.824300   113.708124   119.877499   105.465996   105.465996   99.286845   102.376420   100.323221   103.412797   115.761323   119.877499   106.502373   
MP_State_STOA   -658.736919   -658.736919   -658.736919   -658.736919   -658.736919   -658.736919   -658.736919   -658.736919   -580.707840   -580.707840   -580.707840   -580.707840   -277.799924   -277.799924   -277.799924   -277.799924   -304.556790   -304.556790   -304.556790   -304.556790   -306.527590   -306.527590   -306.527590   -306.527590   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -311.576055   -360.536071   -360.536071   -360.536071   -360.536071   -361.570741   -361.570741   -478.452809   -513.024699   -513.024699   -513.024699   -513.024699   -513.024699   -312.610725   -312.610725   -312.610725   -312.610725   -280.805394   -280.805394   -280.805394   -280.805394   -580.116600   -580.116600   -580.116600   -580.116600   -620.100445   -620.100445   -620.100445   -620.100445   -620.100445   -620.100445   -620.100445   -620.100445   -620.100445   -620.100445   -620.100445   -594.393660   -658.145679   -658.145679   -658.145679   -658.145679   
MP_State_LTA   1225.586156   1225.586156   1241.190162   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.809888   1167.319888   1158.067885   1155.457885   1152.867885   1148.667885   1144.367885   1139.827885   1131.326883   1126.856883   1120.396883   1116.066883   1110.706883   1107.906883   1103.726883   1100.186883   1097.006883   1093.496883   1092.686883   1088.186883   1085.726883   1084.556883   1096.396883   948.790828   947.870828   1085.456883   1083.896883   1083.826883   1085.526883   1088.246883   1089.756883   1091.696883   1096.476883   1098.446883   1094.566883   1084.056883   1087.876883   951.560828   952.230828   1095.206883   1100.446883   1103.716883   1107.516883   1114.086883   1123.046883   986.630828   993.160828   999.340828   1004.010828   1009.317918   1012.487918   1013.977918   1192.563487   1299.782274   1299.782274   1299.782274   1299.782274   1299.782274   1299.782274   1299.782274   1299.782274   1226.402000   1226.402000   1226.402000   1226.402000   1226.402000   1226.402000   1226.402000   1226.402000   1226.402000   1226.402000   1226.402000   1226.402000   
MP_State_IEX   9.854000   9.854000   9.854000   9.854000   6.010940   6.010940   6.010940   6.010940   0.000000   0.000000   0.000000   0.000000   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -144.386107   -245.355412   -245.355412   -245.355412   -245.355412   -406.906300   -406.906300   -406.906300   -406.906300   -406.906300   -406.906300   -406.906300   -406.906300   -548.263328   -548.263328   -649.232633   -649.232633   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -730.008078   -558.360258   -558.360258   -558.360258   -558.360258   -548.263328   -548.263328   -374.596123   -239.499192   -62.802908   -82.996769   -82.996769   -82.996769   -82.996769   -82.996769   -82.996769   -82.996769   -82.996769   -82.996769   -82.996769   -81.785137   -81.785137   -80.775444   -80.775444   -79.967690   -79.967690   -79.967690   -59.773829   -34.531502   
MP_State_PXI   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MP_State_URS   4.677516   4.677516   25.499305   48.397291   75.635920   97.325889   67.453586   33.726793   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   32.085743   32.085743   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MP_State_RRAS   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MP_State_TOTAL   4741.732507   4749.474183   4800.507645   4759.784758   4793.809639   4876.903133   4841.888055   4745.827965   4689.756820   4670.238016   4650.719213   4631.200410   4895.030890   4875.512087   4858.795496   4778.089313   4682.349313   4681.565174   4793.367062   4807.727967   4805.757167   4801.297708   4802.324308   4802.324308   4654.906971   4798.760729   4803.356480   4804.199339   4799.999339   4785.260429   4780.720429   4704.743355   4525.642885   4502.055868   4526.055722   4486.958072   4310.212620   4303.979421   4344.811600   4410.186121   4410.792296   4374.648058   4308.863847   4285.445693   4156.303568   4164.027393   3835.733036   3840.687427   3913.723752   3961.540515   3967.649666   3976.555418   3983.401370   3987.991169   3978.756549   3976.330798   3940.662709   3934.719733   3931.415484   3932.155685   3795.831560   3798.554759   3815.389795   3790.174081   3721.852606   3700.889477   3711.575653   3730.830980   3966.476719   3973.006719   3978.160119   3982.830119   3999.909949   4011.312300   4186.469505   4500.152005   4718.767060   4699.537138   4699.537138   4699.537138   4687.697352   4687.697352   4687.697352   4687.697352   4612.263879   4608.147703   4614.317078   4601.117207   4628.231031   4623.061573   4626.151148   4650.612488   4589.950045   4602.298571   4626.608608   4638.475809   
MSEB_State_ISGS   4559.256679   4555.108592   4549.923484   4544.738376   4538.516245   4531.257093   4527.109007   4526.071985   4525.034964   4523.902001   4521.923899   4522.960920   4512.005432   4513.042454   4513.042454   4518.227563   4502.642908   4507.828016   4514.050146   4520.272276   4526.494406   4534.372133   4539.557241   4543.705328   4576.487413   4575.158844   4576.099925   4580.570518   4582.452680   4562.767864   4564.650026   4570.296512   4568.780988   4565.016664   4574.089990   4579.736476   4575.972152   4576.913234   4574.089990   4576.913234   4571.266747   4572.207828   4571.266747   4573.148909   4570.325666   4570.325666   4570.325666   4570.325666   4570.325666   4570.325666   4570.325666   4570.325666   4570.325666   4570.325666   4567.020945   4567.020945   4567.020945   4567.020945   4573.710301   4612.648868   4632.409104   4632.409104   4632.409104   4634.360947   4849.255484   4786.852637   4720.546105   4653.263652   4758.690606   4741.173165   4720.727962   4706.138285   4689.782948   4670.765196   4655.175026   4745.263032   4769.702313   4767.750470   4769.702313   4767.750470   4767.314160   4768.290082   4765.362318   4767.314160   4748.820799   4729.351515   4706.954468   4680.653735   4660.022341   4640.553058   4622.059695   4600.877597   4584.201592   4566.231877   4563.203893   4558.079885   
MSEB_State_MTOA   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MSEB_State_STOA   -152.635347   -152.635347   -152.635347   -152.635347   -153.156284   -153.156284   -153.156284   -153.156284   -156.596434   -156.596434   -156.596434   -156.596434   -156.851988   -156.851988   -156.851988   -156.851988   109.126350   109.126350   109.126350   109.126350   111.671784   111.671784   111.671784   111.671784   111.278624   111.278624   111.278624   111.278624   118.070463   118.070463   118.070463   118.070463   203.818659   203.818659   203.818659   203.818659   206.747701   206.747701   206.747701   206.747701   207.622482   207.622482   207.622482   207.622482   247.459419   247.459419   247.459419   247.459419   249.838037   249.838037   249.838037   249.838037   250.545725   250.545725   250.545725   250.545725   252.108536   252.108536   252.108536   252.108536   253.171396   253.171396   253.171396   253.171396   213.855396   213.855396   213.855396   213.855396   212.548139   212.548139   212.548139   212.548139   212.086176   212.086176   212.086176   212.086176   209.846162   209.846162   209.846162   209.846162   -56.859522   -56.859522   -56.859522   -56.859522   -60.250527   -60.250527   -60.250527   -60.250527   -63.356491   -63.356491   -63.356491   -52.768375   -143.030365   -143.030365   -143.030365   -143.030365   
MSEB_State_LTA   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.118896   134.354596   134.082446   135.203196   134.796361   135.845996   136.036706   136.691696   138.152406   137.027396   138.943096   138.999161   139.097721   139.586646   139.886991   140.250196   140.440906   141.685896   141.646606   140.691596   140.482306   142.437296   141.465146   142.072996   140.268696   141.096546   141.438696   141.032996   140.911921   140.812996   141.207296   140.971596   141.975896   142.160196   142.545206   143.698796   142.543096   143.275246   142.307396   142.369546   141.151696   140.995996   140.950296   140.298896   139.088186   138.490336   136.940336   137.013196   136.413196   135.363196   135.533196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   134.893196   
MSEB_State_IEX   176.074434   175.937606   146.450606   120.895206   178.886306   153.330906   125.809706   114.014906   99.467986   89.638986   74.895486   65.066486   57.989606   50.126406   42.263206   35.382906   38.909607   34.978007   34.978007   35.960907   191.259107   199.122307   301.343907   312.155807   622.752207   628.649607   628.649607   632.581207   647.295359   672.850759   705.286459   741.653759   769.174959   798.661959   839.943759   872.379459   955.925959   996.224859   1027.677659   1065.027859   1091.566159   1121.053159   1143.659859   1156.437559   1085.668759   1074.856859   1074.856859   1063.062059   1050.284359   1039.472459   1027.677659   1009.985459   690.542959   675.799459   669.902059   672.850759   693.491659   711.183859   712.166759   713.149659   709.218059   760.328859   761.311759   757.380159   720.029959   767.209159   617.808359   610.928059   459.561459   450.715359   438.920559   429.091559   428.454861   419.608761   197.883177   116.302477   136.451927   160.041527   142.745263   98.470476   86.675676   45.643071   27.950871   -9.150134   -42.568734   -55.346434   -91.464539   -99.327739   -174.116714   -186.894414   -212.053878   -208.177986   -19.964702   118.349911   115.401211   209.759611   
MSEB_State_PXI   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MSEB_State_URS   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   86.506012   173.012024   133.497616   46.991604   39.121557   39.244420   99.720103   99.720103   31.334409   31.334409   31.334409   31.334409   31.334409   31.334409   55.900936   55.900936   55.900936   55.900936   55.900936   38.353417   38.353417   38.353417   38.353417   38.353417   38.353417   38.353417   38.353417   69.937723   60.325944   38.353417   55.520054   55.520054   50.714165   50.714165   38.353417   38.353417   38.353417   78.424395   73.930729   73.930729   141.213183   208.495636   274.818575   275.778090   275.778090   275.778090   307.483232   365.153907   354.674649   378.704097   436.367170   471.865704   491.334986   510.804270   269.087668   302.728895   322.870164   322.870164   153.788466   86.836694   153.788466   221.401891   165.095677   163.173321   151.670183   84.387730   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MSEB_State_RRAS   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
MSEB_State_TOTAL   4717.588962   4713.304047   4678.631939   4647.891431   4699.139463   4666.324911   4634.655625   4621.823803   4602.799712   4591.837749   4661.622159   4739.336192   4681.533862   4588.201672   4572.468425   4570.896097   4885.292164   4886.545672   4824.382108   4831.587138   4995.652902   5011.393829   5118.800537   5133.760524   5501.312376   5505.106907   5506.283688   5514.413731   5538.922634   5526.838864   5562.206361   5604.410857   5716.819719   5744.003105   5793.233221   5833.231107   5915.998390   5988.921238   6008.427940   6026.929202   6066.225638   6096.844429   6114.949149   6129.569721   6082.498857   6071.477667   6073.432657   6100.736685   6086.451787   6073.835587   6130.151091   6180.083494   5927.265921   5913.360861   5904.059815   5907.402815   5961.075968   6037.443143   6034.820441   6099.156366   6174.864525   6260.318159   6281.502491   6298.024168   6194.598053   6211.797783   6016.076020   5941.867567   5724.887566   5630.361543   5664.475462   5706.120210   5632.432858   5602.046650   5352.177758   5293.572611   5250.893598   5272.531355   5257.186934   5210.960304   4932.023510   4891.966827   4871.346863   4836.197700   4780.894734   4748.647750   4690.132598   4655.968665   4557.442332   4525.195349   4481.542522   4474.824432   4556.099721   4676.444619   4670.467935   4759.702327   
TOTAL_W3_SCH   6852.971642   6810.971642   6652.971642   6652.971642   6652.941642   6652.941642   6547.941642   6498.603642   6406.417703   6400.155073   6400.188417   6426.716773   6548.000534   6560.810583   6697.669353   6745.030351   6708.839012   6611.899012   6675.449012   6675.449012   6675.979012   6618.289662   6572.234183   6547.580935   6385.306232   6540.899932   6538.525632   6607.012492   6741.150542   6790.335707   6787.145342   6758.416052   6648.202142   6682.302852   6871.886542   6876.850942   6579.829707   6776.678267   6725.377192   6811.221300   6836.844505   6859.285215   6910.006342   6907.567052   6706.172042   6717.852752   6713.337742   6711.535592   6707.343442   6704.909142   6790.666992   6878.449142   6719.663442   6720.712367   6712.114558   6717.038858   6720.953158   6719.587458   6708.421758   6711.526768   6847.392458   6847.396758   6848.528908   6852.041058   6843.465935   6845.448085   6858.440958   6864.645258   6858.766585   6864.795875   6869.446725   6872.776725   6689.019585   6691.419585   6711.399585   6762.369585   6765.049585   6765.049585   6765.049585   6765.049585   6765.049585   6765.049585   6765.049585   6765.049585   6764.189585   6764.189585   6764.189585   6764.904758   6723.634758   6640.034758   6539.734758   6529.784758   6649.664758   6649.664758   6649.664758   6599.664758   
W3_CGH_SCH   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   
BPDB_SCH   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.526460   85.526460   85.526460   85.526460   85.526460   85.526460   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   85.605830   
